OrderItemID,OrderID,ProductID,Quantity,UnitPrice,LineDiscount,LineTotal
3780,1853,17,1,12.04,1.2,10.84
3781,1854,15,5,16.5,12.38,70.12
3782,1854,14,4,7.39,4.43,25.13
3783,1854,10,1,16.12,2.42,13.7
3784,1855,2,1,9.75,0.0,9.75
3785,1855,14,2,7.66,0.0,15.32
3786,1856,11,2,11.68,2.34,21.02
3787,1857,17,2,11.84,2.37,21.31
3788,1857,8,2,16.88,3.38,30.38
3789,1857,19,2,10.85,2.17,19.53
3790,1858,19,2,9.77,1.95,17.59
3791,1858,14,1,7.55,0.76,6.79
3792,1858,8,4,16.52,6.61,59.47
3793,1859,4,3,28.03,0.0,84.09
3794,1859,11,1,12.82,0.0,12.82
3795,1860,9,2,28.26,0.0,56.52
3796,1860,13,1,13.85,0.0,13.85
3797,1860,16,1,11.61,0.0,11.61
3798,1861,2,3,9.87,4.44,25.17
3799,1862,9,4,29.84,17.9,101.46
3800,1863,5,2,11.61,0.0,23.22
3801,1863,4,1,25.68,0.0,25.68
3802,1864,3,1,14.32,0.72,13.6
3803,1865,9,1,25.67,1.28,24.39
3804,1866,19,2,10.14,0.0,20.28
3805,1867,14,2,7.7,0.0,15.4
3806,1868,17,1,12.35,1.85,10.5
3807,1869,16,1,11.82,0.59,11.23
3808,1870,20,3,3.85,2.31,9.24
3809,1871,11,2,13.21,5.28,21.14
3810,1871,6,1,21.71,4.34,17.37
3811,1872,1,2,13.08,0.0,26.16
3812,1873,11,1,11.93,1.79,10.14
3813,1874,8,1,16.58,0.0,16.58
3814,1875,19,1,9.99,1.5,8.49
3815,1875,14,2,7.29,2.19,12.39
3816,1875,15,1,17.11,2.57,14.54
3817,1876,17,1,11.97,0.6,11.37
3818,1876,1,1,11.32,0.57,10.75
3819,1877,16,1,11.63,1.16,10.47
3820,1877,19,1,9.91,0.99,8.92
3821,1878,8,1,16.7,3.34,13.36
3822,1879,16,2,13.09,1.31,24.87
3823,1879,15,1,17.55,0.88,16.67
3824,1880,15,1,18.89,3.78,15.11
3825,1880,4,3,26.38,15.83,63.31
3826,1881,18,1,13.32,0.0,13.32
3827,1881,3,2,13.24,0.0,26.48
3828,1881,17,2,11.42,0.0,22.84
3829,1882,1,2,11.78,0.0,23.56
3830,1882,19,5,10.52,0.0,52.6
3831,1882,7,1,22.33,0.0,22.33
3832,1883,13,2,15.73,0.0,31.46
3833,1883,17,1,11.77,0.0,11.77
3834,1883,4,1,26.41,0.0,26.41
3835,1884,1,1,12.39,1.24,11.15
3836,1885,4,1,27.43,4.11,23.32
3837,1886,10,1,15.6,0.0,15.6
3838,1887,6,2,18.79,0.0,37.58
3839,1887,9,1,27.32,0.0,27.32
3840,1887,12,4,10.21,0.0,40.84
3841,1888,14,1,8.09,1.62,6.47
3842,1889,15,1,17.39,2.61,14.78
3843,1890,20,2,3.78,0.0,7.56
3844,1890,3,3,12.95,0.0,38.85
3845,1891,6,1,21.72,2.17,19.55
3846,1892,11,1,13.5,0.68,12.82
3847,1892,3,2,14.11,1.41,26.81
3848,1892,6,2,22.45,2.24,42.66
3849,1892,16,2,12.46,1.25,23.67
3850,1893,17,1,12.45,0.0,12.45
3851,1893,5,2,12.25,0.0,24.5
3852,1893,3,3,14.82,0.0,44.46
3853,1894,9,1,27.58,0.0,27.58
3854,1895,1,2,12.53,0.0,25.06
3855,1896,9,1,26.65,2.66,23.99
3856,1896,20,3,3.84,1.15,10.37
3857,1896,7,1,19.78,1.98,17.8
3858,1897,3,1,14.11,0.0,14.11
3859,1898,16,3,13.08,7.85,31.39
3860,1898,8,2,16.23,6.49,25.97
3861,1899,7,3,20.91,12.55,50.18
3862,1899,5,1,11.15,2.23,8.92
3863,1900,6,2,21.55,0.0,43.1
3864,1900,11,1,12.97,0.0,12.97
3865,1900,13,3,15.51,0.0,46.53
3866,1901,12,1,9.7,0.0,9.7
3867,1901,11,3,11.49,0.0,34.47
3868,1901,13,1,14.66,0.0,14.66
3869,1901,9,2,29.52,0.0,59.04
3870,1901,18,1,13.36,0.0,13.36
3871,1902,19,1,10.55,0.53,10.02
3872,1903,4,2,28.48,2.85,54.11
3873,1903,11,1,11.5,0.58,10.92
3874,1904,2,1,10.01,2.0,8.01
3875,1904,11,4,13.01,10.41,41.63
3876,1904,8,1,16.99,3.4,13.59
3877,1904,13,1,15.49,3.1,12.39
3878,1905,10,3,13.83,0.0,41.49
3879,1905,15,2,17.87,0.0,35.74
3880,1906,10,1,15.79,3.16,12.63
3881,1907,8,3,17.3,10.38,41.52
3882,1907,15,2,17.16,6.86,27.46
3883,1908,7,1,19.57,1.96,17.61
3884,1908,14,1,7.56,0.76,6.8
3885,1908,20,1,3.3,0.33,2.97
3886,1908,3,1,13.53,1.35,12.18
3887,1909,3,1,13.61,0.0,13.61
3888,1909,20,1,3.67,0.0,3.67
3889,1910,16,1,11.91,1.19,10.72
3890,1911,11,2,12.31,0.0,24.62
3891,1912,19,1,9.56,0.0,9.56
3892,1912,6,2,19.87,0.0,39.74
3893,1913,2,1,10.07,0.5,9.57
3894,1914,3,1,13.74,1.37,12.37
3895,1914,4,1,23.99,2.4,21.59
3896,1915,10,1,14.92,0.0,14.92
3897,1915,7,1,19.76,0.0,19.76
3898,1916,11,1,12.19,0.0,12.19
3899,1916,2,1,9.21,0.0,9.21
3900,1916,13,2,14.13,0.0,28.26
3901,1916,12,1,10.52,0.0,10.52
3902,1917,13,1,15.43,2.31,13.12
3903,1917,7,1,20.39,3.06,17.33
3904,1917,1,1,12.77,1.92,10.85
3905,1917,18,1,11.65,1.75,9.9
3906,1918,19,2,9.92,0.0,19.84
3907,1919,6,5,21.85,0.0,109.25
3908,1920,13,1,14.81,0.0,14.81
3909,1921,4,2,27.62,0.0,55.24
3910,1922,10,1,14.33,0.0,14.33
3911,1923,19,1,9.75,1.46,8.29
3912,1923,10,1,14.81,2.22,12.59
3913,1923,13,2,13.27,3.98,22.56
3914,1924,19,1,9.34,1.87,7.47
3915,1925,19,1,10.6,1.06,9.54
3916,1925,20,1,3.67,0.37,3.3
3917,1925,6,1,21.83,2.18,19.65
3918,1926,12,2,9.82,0.0,19.64
3919,1926,4,1,25.66,0.0,25.66
3920,1927,5,2,11.58,1.16,22.0
3921,1928,10,1,16.07,3.21,12.86
3922,1928,13,1,15.93,3.19,12.74
3923,1928,11,2,13.71,5.48,21.94
3924,1928,18,1,13.14,2.63,10.51
3925,1929,5,1,12.33,1.23,11.1
3926,1929,19,2,9.21,1.84,16.58
3927,1929,13,1,15.23,1.52,13.71
3928,1930,1,4,11.23,0.0,44.92
3929,1931,1,2,12.82,1.28,24.36
3930,1931,20,1,3.66,0.18,3.48
3931,1932,8,2,18.2,7.28,29.12
3932,1932,15,3,15.66,9.4,37.58
3933,1932,19,2,10.66,4.26,17.06
3934,1933,9,1,27.97,4.2,23.77
3935,1934,14,1,7.51,1.5,6.01
3936,1934,4,1,23.75,4.75,19.0
3937,1935,7,1,20.3,2.03,18.27
3938,1935,1,2,12.01,2.4,21.62
3939,1935,13,2,14.11,2.82,25.4
3940,1936,17,3,11.73,1.76,33.43
3941,1936,10,3,14.71,2.21,41.92
3942,1936,9,1,26.48,1.32,25.16
3943,1936,16,1,11.53,0.58,10.95
3944,1936,11,1,12.59,0.63,11.96
3945,1937,16,1,11.98,1.8,10.18
3946,1937,15,1,18.3,2.74,15.56
3947,1937,19,1,8.8,1.32,7.48
3948,1938,4,2,26.05,0.0,52.1
3949,1939,7,4,20.61,16.49,65.95
3950,1939,10,1,15.3,3.06,12.24
3951,1940,18,1,13.43,1.34,12.09
3952,1941,15,1,18.34,1.83,16.51
3953,1942,7,1,20.44,0.0,20.44
3954,1943,8,1,17.88,0.0,17.88
3955,1944,10,1,15.67,0.78,14.89
3956,1944,5,1,11.6,0.58,11.02
3957,1945,15,1,17.77,0.0,17.77
3958,1945,7,1,20.09,0.0,20.09
3959,1946,11,1,12.5,2.5,10.0
3960,1946,3,2,13.1,5.24,20.96
3961,1947,11,1,12.54,0.0,12.54
3962,1947,10,1,15.22,0.0,15.22
3963,1947,14,1,7.12,0.0,7.12
3964,1947,2,1,10.89,0.0,10.89
3965,1948,9,1,26.99,0.0,26.99
3966,1949,9,1,26.9,0.0,26.9
3967,1950,7,1,18.32,0.0,18.32
3968,1950,1,1,12.53,0.0,12.53
3969,1950,19,1,10.05,0.0,10.05
3970,1950,10,2,14.56,0.0,29.12
3971,1950,5,1,12.7,0.0,12.7
3972,1951,12,1,10.18,0.0,10.18
3973,1952,8,2,17.93,5.38,30.48
3974,1953,6,3,21.44,6.43,57.89
3975,1953,19,2,10.28,2.06,18.5
3976,1954,16,1,13.0,1.95,11.05
3977,1955,9,1,28.95,2.9,26.05
3978,1956,20,1,3.72,0.56,3.16
3979,1956,7,1,19.46,2.92,16.54
3980,1957,6,3,21.11,6.33,57.0
3981,1958,2,1,10.42,0.0,10.42
3982,1959,20,1,3.5,0.52,2.98
3983,1959,2,2,9.83,2.95,16.71
3984,1959,7,1,19.62,2.94,16.68
3985,1960,7,1,21.3,1.07,20.23
3986,1960,13,1,14.82,0.74,14.08
3987,1961,3,1,13.27,0.0,13.27
3988,1961,10,2,15.86,0.0,31.72
3989,1961,17,1,11.97,0.0,11.97
3990,1962,11,4,12.74,2.55,48.41
3991,1963,1,3,12.25,0.0,36.75
3992,1963,14,1,8.39,0.0,8.39
3993,1963,9,3,28.65,0.0,85.95
3994,1964,18,1,13.16,1.97,11.19
3995,1964,15,2,17.31,5.19,29.43
3996,1964,12,2,9.98,2.99,16.97
3997,1965,7,1,20.44,4.09,16.35
3998,1966,19,1,9.46,1.42,8.04
3999,1967,19,2,9.77,0.0,19.54
4000,1968,7,1,21.63,2.16,19.47
4001,1968,9,1,28.64,2.86,25.78
4002,1968,10,4,15.57,6.23,56.05
4003,1969,8,1,17.45,0.0,17.45
4004,1969,5,1,11.92,0.0,11.92
4005,1970,13,2,13.75,0.0,27.5
4006,1970,10,3,14.75,0.0,44.25
4007,1970,17,1,11.44,0.0,11.44
4008,1971,20,1,3.53,0.18,3.35
4009,1971,7,1,21.34,1.07,20.27
4010,1971,19,2,10.58,1.06,20.1
4011,1972,19,2,9.67,2.9,16.44
4012,1972,6,1,20.51,3.08,17.43
4013,1972,9,3,28.07,12.63,71.58
4014,1973,5,1,10.26,1.03,9.23
4015,1974,1,1,12.51,0.63,11.88
4016,1975,3,3,14.04,6.32,35.8
4017,1976,11,1,12.76,0.64,12.12
4018,1977,10,1,15.23,0.0,15.23
4019,1978,19,1,9.64,0.0,9.64
4020,1979,16,2,11.86,1.19,22.53
4021,1979,6,3,21.98,3.3,62.64
4022,1980,7,1,21.83,4.37,17.46
4023,1980,19,2,9.11,3.64,14.58
4024,1980,9,4,29.42,23.54,94.14
4025,1981,6,5,20.63,0.0,103.15
4026,1981,9,1,28.18,0.0,28.18
4027,1982,15,1,17.29,0.0,17.29
4028,1983,12,1,9.79,0.0,9.79
4029,1983,17,2,13.13,0.0,26.26
4030,1983,10,1,15.64,0.0,15.64
4031,1984,14,1,7.61,0.0,7.61
4032,1984,6,4,21.12,0.0,84.48
4033,1984,1,1,12.57,0.0,12.57
4034,1985,14,2,7.25,0.0,14.5
4035,1986,17,1,11.78,0.0,11.78
4036,1986,13,2,15.43,0.0,30.86
4037,1987,13,4,14.64,0.0,58.56
4038,1987,11,2,12.36,0.0,24.72
4039,1988,15,2,19.11,3.82,34.4
4040,1988,9,1,26.94,2.69,24.25
4041,1988,5,1,11.98,1.2,10.78
4042,1989,12,2,9.84,1.97,17.71
4043,1989,13,1,14.34,1.43,12.91
4044,1989,1,3,12.74,3.82,34.4
4045,1990,16,1,11.77,1.77,10.0
4046,1991,3,1,13.39,0.0,13.39
4047,1992,9,1,28.8,5.76,23.04
4048,1993,16,2,12.82,1.28,24.36
4049,1993,1,3,11.28,1.69,32.15
4050,1993,17,1,12.03,0.6,11.43
4051,1994,11,1,11.68,2.34,9.34
4052,1995,15,2,16.55,3.31,29.79
4053,1996,17,3,12.65,0.0,37.95
4054,1997,7,1,19.8,1.98,17.82
4055,1997,12,1,9.67,0.97,8.7
4056,1998,18,1,13.24,1.32,11.92
4057,1999,3,2,13.75,1.38,26.12
4058,1999,10,3,15.46,2.32,44.06
4059,1999,14,1,8.13,0.41,7.72
4060,2000,2,1,10.21,0.0,10.21
4061,2000,8,2,17.78,0.0,35.56
4062,2001,7,1,18.36,3.67,14.69
4063,2001,11,1,13.02,2.6,10.42
4064,2002,4,2,27.16,2.72,51.6
4065,2002,13,1,15.21,0.76,14.45
4066,2002,17,3,11.31,1.7,32.23
4067,2003,12,1,10.19,0.0,10.19
4068,2003,13,1,14.47,0.0,14.47
4069,2004,5,1,11.75,1.18,10.57
4070,2004,7,1,20.14,2.01,18.13
4071,2005,1,2,10.6,4.24,16.96
4072,2005,4,3,26.44,15.86,63.46
4073,2006,11,1,13.19,0.66,12.53
4074,2007,10,1,16.17,1.62,14.55
4075,2008,19,1,10.25,0.0,10.25
4076,2009,20,3,3.73,1.68,9.51
4077,2009,3,2,12.71,3.81,21.61
4078,2010,14,1,8.07,0.4,7.67
4079,2010,15,1,16.8,0.84,15.96
4080,2010,7,2,20.66,2.07,39.25
4081,2010,1,1,11.6,0.58,11.02
4082,2011,4,1,24.49,4.9,19.59
4083,2012,18,1,12.12,0.0,12.12
4084,2012,15,1,18.35,0.0,18.35
4085,2013,8,5,16.62,8.31,74.79
4086,2013,3,1,14.1,1.41,12.69
4087,2013,11,2,11.73,2.35,21.11
4088,2013,12,1,10.97,1.1,9.87
4089,2014,17,1,12.36,0.62,11.74
4090,2015,20,2,3.89,0.78,7.0
4091,2015,10,4,16.82,6.73,60.55
4092,2016,16,4,12.25,0.0,49.0
4093,2016,1,1,11.86,0.0,11.86
4094,2016,18,4,13.81,0.0,55.24
4095,2017,6,2,20.91,2.09,39.73
4096,2018,5,1,12.48,2.5,9.98
4097,2018,7,1,19.71,3.94,15.77
4098,2019,14,3,7.51,0.0,22.53
4099,2019,16,1,10.92,0.0,10.92
4100,2020,15,4,17.38,0.0,69.52
4101,2020,11,1,12.13,0.0,12.13
4102,2021,18,2,14.0,1.4,26.6
4103,2022,4,2,26.86,0.0,53.72
4104,2023,18,1,13.02,0.0,13.02
4105,2023,12,1,9.8,0.0,9.8
4106,2023,16,4,11.91,0.0,47.64
4107,2024,8,4,17.15,6.86,61.74
4108,2025,10,1,15.72,0.0,15.72
4109,2025,3,2,14.24,0.0,28.48
4110,2025,20,1,3.55,0.0,3.55
4111,2026,14,2,7.83,3.13,12.53
4112,2026,12,1,9.54,1.91,7.63
4113,2026,3,4,13.76,11.01,44.03
4114,2027,7,1,20.15,2.02,18.13
4115,2028,15,2,18.35,3.67,33.03
4116,2028,3,1,14.55,1.46,13.09
4117,2029,20,1,3.47,0.0,3.47
4118,2029,6,3,22.35,0.0,67.05
4119,2029,9,1,29.21,0.0,29.21
4120,2029,1,1,12.29,0.0,12.29
4121,2030,6,1,21.09,3.16,17.93
4122,2030,14,1,7.72,1.16,6.56
4123,2030,19,1,10.48,1.57,8.91
4124,2031,17,2,11.13,0.0,22.26
4125,2031,15,1,18.06,0.0,18.06
4126,2032,11,1,12.34,0.62,11.72
4127,2033,9,1,27.32,1.37,25.95
4128,2034,4,1,27.14,4.07,23.07
4129,2034,18,2,13.35,4.0,22.7
4130,2035,14,1,7.48,0.0,7.48
4131,2036,2,1,11.44,0.57,10.87
4132,2036,20,1,3.44,0.17,3.27
4133,2037,7,1,20.29,3.04,17.25
4134,2038,9,1,28.31,4.25,24.06
4135,2038,18,1,12.92,1.94,10.98
4136,2039,7,3,18.61,0.0,55.83
4137,2040,5,2,11.67,0.0,23.34
4138,2040,19,1,9.19,0.0,9.19
4139,2040,17,1,10.14,0.0,10.14
4140,2041,15,2,18.25,0.0,36.5
4141,2041,11,1,12.91,0.0,12.91
4142,2042,13,2,14.42,4.33,24.51
4143,2042,1,2,12.52,3.76,21.28
4144,2042,18,5,13.08,9.81,55.59
4145,2042,16,1,11.16,1.67,9.49
4146,2043,10,1,16.17,3.23,12.94
4147,2044,5,1,12.43,2.49,9.94
4148,2044,12,1,10.3,2.06,8.24
4149,2044,10,1,14.59,2.92,11.67
4150,2045,19,2,9.56,1.91,17.21
4151,2045,7,1,17.98,1.8,16.18
4152,2046,13,1,14.7,2.2,12.5
4153,2047,2,2,10.26,1.03,19.49
4154,2048,13,3,15.49,4.65,41.82
4155,2049,18,1,12.05,1.81,10.24
4156,2050,12,1,9.64,1.93,7.71
4157,2051,18,1,13.21,0.0,13.21
4158,2051,16,1,11.43,0.0,11.43
4159,2052,3,1,14.27,0.0,14.27
4160,2052,18,2,14.04,0.0,28.08
4161,2052,6,1,20.12,0.0,20.12
4162,2053,16,2,11.65,2.33,20.97
4163,2054,2,3,10.04,3.01,27.11
4164,2055,14,1,6.92,0.69,6.23
4165,2055,4,3,27.76,8.33,74.95
4166,2056,18,3,13.25,7.95,31.8
4167,2057,4,2,25.95,0.0,51.9
4168,2057,18,2,12.78,0.0,25.56
4169,2057,3,3,13.22,0.0,39.66
4170,2058,15,1,18.43,3.69,14.74
4171,2058,9,2,29.44,11.78,47.1
4172,2058,18,1,12.71,2.54,10.17
4173,2058,7,1,21.53,4.31,17.22
4174,2058,1,1,12.17,2.43,9.74
4175,2059,6,1,23.47,4.69,18.78
4176,2059,15,1,19.03,3.81,15.22
4177,2060,11,1,12.16,1.82,10.34
4178,2060,12,1,9.93,1.49,8.44
4179,2060,2,2,10.1,3.03,17.17
4180,2061,17,1,12.5,1.88,10.62
4181,2061,6,2,20.62,6.19,35.05
4182,2061,9,1,27.75,4.16,23.59
4183,2062,12,1,9.98,1.0,8.98
4184,2062,1,1,12.95,1.3,11.65
4185,2062,11,1,12.82,1.28,11.54
4186,2062,15,1,16.14,1.61,14.53
4187,2063,11,2,13.69,1.37,26.01
4188,2064,6,2,19.8,7.92,31.68
4189,2065,12,1,10.22,1.02,9.2
4190,2065,4,4,27.33,10.93,98.39
4191,2065,16,1,12.32,1.23,11.09
4192,2066,9,2,25.74,2.57,48.91
4193,2066,17,5,11.84,2.96,56.24
4194,2066,6,2,21.17,2.12,40.22
4195,2066,7,1,20.92,1.05,19.87
4196,2067,10,1,15.33,2.3,13.03
4197,2067,17,2,12.99,3.9,22.08
4198,2068,9,2,27.13,0.0,54.26
4199,2069,2,1,10.25,0.0,10.25
4200,2069,19,1,10.97,0.0,10.97
4201,2070,14,1,7.65,1.53,6.12
4202,2070,5,1,12.19,2.44,9.75
4203,2071,20,2,3.53,0.35,6.71
4204,2071,8,4,18.21,3.64,69.2
4205,2071,19,2,9.67,0.97,18.37
4206,2071,3,2,14.32,1.43,27.21
4207,2071,2,3,10.58,1.59,30.15
4208,2072,3,3,13.15,7.89,31.56
4209,2072,6,1,19.47,3.89,15.58
4210,2072,4,1,26.0,5.2,20.8
4211,2073,2,1,11.8,0.0,11.8
4212,2073,12,2,10.32,0.0,20.64
4213,2073,16,2,12.27,0.0,24.54
4214,2074,20,1,3.69,0.0,3.69
4215,2075,20,1,3.63,0.36,3.27
4216,2075,14,3,8.23,2.47,22.22
4217,2075,6,5,20.67,10.34,93.01
4218,2075,10,1,16.93,1.69,15.24
4219,2076,2,1,11.14,0.0,11.14
4220,2077,8,2,16.98,3.4,30.56
4221,2078,15,1,18.26,0.0,18.26
4222,2078,3,1,13.82,0.0,13.82
4223,2078,13,2,13.32,0.0,26.64
4224,2079,2,1,9.63,0.96,8.67
4225,2080,19,1,9.94,0.0,9.94
4226,2080,7,1,21.18,0.0,21.18
4227,2081,20,1,3.44,0.0,3.44
4228,2081,3,2,12.9,0.0,25.8
4229,2081,17,1,11.77,0.0,11.77
4230,2081,8,2,13.84,0.0,27.68
4231,2082,5,2,12.32,0.0,24.64
4232,2083,10,2,15.71,0.0,31.42
4233,2083,11,3,13.05,0.0,39.15
4234,2084,16,1,10.97,0.0,10.97
4235,2084,15,1,18.15,0.0,18.15
4236,2084,13,1,14.65,0.0,14.65
4237,2085,5,1,11.58,1.16,10.42
4238,2085,7,2,20.25,4.05,36.45
4239,2085,20,1,3.58,0.36,3.22
4240,2086,12,2,10.19,1.02,19.36
4241,2087,7,2,19.89,7.96,31.82
4242,2087,15,1,16.9,3.38,13.52
4243,2087,6,2,24.3,9.72,38.88
4244,2087,5,1,11.74,2.35,9.39
4245,2087,1,2,12.26,4.9,19.62
4246,2088,10,2,15.83,0.0,31.66
4247,2088,19,1,10.79,0.0,10.79
4248,2088,15,1,17.22,0.0,17.22
4249,2089,3,1,14.8,1.48,13.32
4250,2089,2,1,9.74,0.97,8.77
4251,2090,8,2,16.1,0.0,32.2
4252,2091,1,3,12.91,0.0,38.73
4253,2091,13,1,15.5,0.0,15.5
4254,2091,20,3,3.49,0.0,10.47
4255,2092,19,1,10.4,0.52,9.88
4256,2092,6,4,21.84,4.37,82.99
4257,2092,17,1,12.28,0.61,11.67
4258,2093,1,1,12.91,0.0,12.91
4259,2093,14,1,7.41,0.0,7.41
4260,2094,2,1,11.69,0.0,11.69
4261,2095,10,1,16.17,3.23,12.94
4262,2096,4,1,27.17,0.0,27.17
4263,2096,13,1,14.13,0.0,14.13
4264,2097,6,1,22.13,1.11,21.02
4265,2097,18,1,13.73,0.69,13.04
4266,2098,11,2,12.29,0.0,24.58
4267,2099,11,2,12.49,2.5,22.48
4268,2099,7,1,20.19,2.02,18.17
4269,2099,1,1,11.98,1.2,10.78
4270,2099,4,2,25.66,5.13,46.19
4271,2100,18,1,13.74,1.37,12.37
4272,2101,11,1,12.1,0.0,12.1
4273,2102,1,1,11.79,0.0,11.79
4274,2102,17,1,11.76,0.0,11.76
4275,2103,12,1,10.47,0.0,10.47
4276,2103,4,1,25.53,0.0,25.53
4277,2104,6,1,21.16,4.23,16.93
4278,2104,12,1,9.96,1.99,7.97
4279,2105,18,1,12.38,1.86,10.52
4280,2106,4,2,26.19,2.62,49.76
4281,2106,18,2,13.47,1.35,25.59
4282,2107,19,1,9.77,1.47,8.3
4283,2107,18,2,12.3,3.69,20.91
4284,2108,20,2,3.86,0.77,6.95
4285,2109,11,1,12.54,1.88,10.66
4286,2109,13,1,14.35,2.15,12.2
4287,2109,1,2,11.96,3.59,20.33
4288,2110,6,3,22.68,10.21,57.83
4289,2110,18,1,13.43,2.01,11.42
4290,2111,12,2,10.41,0.0,20.82
4291,2111,15,2,17.22,0.0,34.44
4292,2112,18,2,12.56,2.51,22.61
4293,2112,16,1,10.83,1.08,9.75
4294,2112,4,1,28.7,2.87,25.83
4295,2113,2,1,9.42,1.88,7.54
4296,2113,8,2,15.82,6.33,25.31
4297,2114,3,2,12.83,0.0,25.66
4298,2114,2,1,10.09,0.0,10.09
4299,2115,14,1,8.14,1.63,6.51
4300,2116,18,1,12.25,1.84,10.41
4301,2117,3,2,12.44,4.98,19.9
4302,2117,14,2,7.33,2.93,11.73
4303,2117,10,3,15.66,9.4,37.58
4304,2118,9,1,25.64,1.28,24.36
4305,2118,10,1,14.61,0.73,13.88
4306,2119,7,4,22.02,0.0,88.08
4307,2119,3,2,13.43,0.0,26.86
4308,2119,5,1,11.8,0.0,11.8
4309,2119,10,1,15.51,0.0,15.51
4310,2119,17,2,12.19,0.0,24.38
4311,2120,11,2,13.4,4.02,22.78
4312,2120,18,1,14.55,2.18,12.37
4313,2120,7,3,21.31,9.59,54.34
4314,2121,13,2,15.24,0.0,30.48
4315,2122,12,1,10.74,1.07,9.67
4316,2122,4,1,27.73,2.77,24.96
4317,2122,8,1,16.2,1.62,14.58
4318,2122,18,1,12.36,1.24,11.12
4319,2123,20,1,3.41,0.0,3.41
4320,2123,1,1,12.63,0.0,12.63
4321,2123,16,1,12.01,0.0,12.01
4322,2124,20,2,3.55,0.0,7.1
4323,2125,11,1,13.49,0.0,13.49
4324,2126,13,2,14.19,1.42,26.96
4325,2127,4,1,25.38,5.08,20.3
4326,2127,9,3,25.27,15.16,60.65
4327,2128,20,1,3.59,0.36,3.23
4328,2129,2,2,10.12,3.04,17.2
4329,2129,3,3,14.21,6.39,36.24
4330,2129,14,4,7.61,4.57,25.87
4331,2130,19,1,10.39,2.08,8.31
4332,2131,7,1,20.49,0.0,20.49
4333,2131,6,2,22.82,0.0,45.64
4334,2131,11,1,13.0,0.0,13.0
4335,2132,16,2,12.25,3.68,20.82
4336,2132,11,2,12.51,3.75,21.27
4337,2132,13,1,14.09,2.11,11.98
4338,2132,12,3,9.94,4.47,25.35
4339,2133,6,2,21.46,8.58,34.34
4340,2134,12,1,9.98,1.5,8.48
4341,2134,14,1,7.64,1.15,6.49
4342,2135,3,1,13.43,0.0,13.43
4343,2135,19,1,9.91,0.0,9.91
4344,2135,4,1,26.62,0.0,26.62
4345,2136,5,2,11.91,1.19,22.63
4346,2136,8,1,17.1,0.86,16.24
4347,2137,7,1,21.47,0.0,21.47
4348,2138,16,3,11.47,1.72,32.69
4349,2138,15,1,19.16,0.96,18.2
4350,2139,5,1,12.49,0.0,12.49
4351,2140,9,1,26.46,0.0,26.46
4352,2140,8,1,17.74,0.0,17.74
4353,2140,11,1,13.79,0.0,13.79
4354,2141,5,2,12.54,5.02,20.06
4355,2141,7,2,19.28,7.71,30.85
4356,2142,11,4,12.36,0.0,49.44
4357,2142,2,1,10.22,0.0,10.22
4358,2142,6,3,21.82,0.0,65.46
4359,2143,14,3,8.24,0.0,24.72
4360,2143,12,1,9.99,0.0,9.99
4361,2143,4,1,27.6,0.0,27.6
4362,2144,20,1,3.58,0.72,2.86
4363,2144,10,1,16.42,3.28,13.14
4364,2145,11,1,13.03,2.61,10.42
4365,2145,19,1,10.51,2.1,8.41
4366,2145,16,1,10.99,2.2,8.79
4367,2145,7,1,20.3,4.06,16.24
4368,2145,18,1,12.95,2.59,10.36
4369,2146,11,2,13.51,2.7,24.32
4370,2146,10,1,16.32,1.63,14.69
4371,2147,1,2,11.93,0.0,23.86
4372,2147,3,2,14.11,0.0,28.22
4373,2147,16,4,12.14,0.0,48.56
4374,2147,2,3,10.42,0.0,31.26
4375,2148,11,3,13.01,0.0,39.03
4376,2149,18,2,12.43,0.0,24.86
4377,2149,5,3,10.95,0.0,32.85
4378,2149,1,1,12.87,0.0,12.87
4379,2150,19,1,9.63,0.0,9.63
4380,2150,16,1,12.56,0.0,12.56
4381,2150,10,1,14.87,0.0,14.87
4382,2150,20,1,3.73,0.0,3.73
4383,2151,8,1,17.9,3.58,14.32
4384,2151,18,3,13.74,8.24,32.98
4385,2151,1,3,12.14,7.28,29.14
4386,2152,16,4,11.92,0.0,47.68
4387,2152,8,1,17.0,0.0,17.0
4388,2152,20,4,3.41,0.0,13.64
4389,2153,8,3,16.33,0.0,48.99
4390,2153,6,2,21.65,0.0,43.3
4391,2153,16,2,12.34,0.0,24.68
4392,2153,20,3,3.63,0.0,10.89
4393,2153,2,2,9.36,0.0,18.72
4394,2154,11,2,12.08,3.62,20.54
4395,2155,15,4,18.6,11.16,63.24
4396,2156,13,2,14.93,5.97,23.89
4397,2157,2,2,10.49,0.0,20.98
4398,2157,16,1,11.83,0.0,11.83
4399,2157,4,1,24.03,0.0,24.03
4400,2158,20,1,3.51,0.18,3.33
4401,2158,4,1,26.8,1.34,25.46
4402,2158,17,3,12.14,1.82,34.6
4403,2159,10,1,16.23,0.0,16.23
4404,2159,15,1,18.24,0.0,18.24
4405,2160,10,3,16.11,2.42,45.91
4406,2161,11,3,12.83,5.77,32.72
4407,2161,13,2,14.02,4.21,23.83
4408,2161,4,2,22.69,6.81,38.57
4409,2162,2,3,10.22,6.13,24.53
4410,2163,5,1,12.23,2.45,9.78
4411,2164,20,3,3.43,0.0,10.29
4412,2164,6,1,22.79,0.0,22.79
4413,2165,9,1,26.64,0.0,26.64
